id,accid,cost,info,createdate
2105,9667134491,8000000,پرداخت شارژ ساختمان,2019-11-18
2106,9667134491,90000000,پرداخت شارژ ساختمان,2019-12-16
2107,9667134491,400000,پرداخت شارژ ساختمان,2020-1-17
2108,9667134491,9000000,پرداخت شارژ ساختمان,2020-2-19
2109,9667134491,40000000,پرداخت شارژ ساختمان,2020-3-15
2110,9667134491,6000000,پرداخت شارژ ساختمان,2020-4-10
2111,9667134491,60000000,پرداخت شارژ ساختمان,2020-5-11
2112,9667134491,300000,پرداخت شارژ ساختمان,2020-6-17
2113,9667134491,7000000,پرداخت شارژ ساختمان,2020-7-16
2114,9667134491,3000000,پرداخت شارژ ساختمان,2020-8-18
2115,9667134491,30000000,پرداخت شارژ ساختمان,2020-9-13
2116,9667134491,3000000,پرداخت شارژ ساختمان,2020-10-15
2117,9667134491,9000000,پرداخت شارژ ساختمان,2020-11-15
2118,9667134491,600000,پرداخت شارژ ساختمان,2020-12-15
2119,9667134491,10000000,پرداخت شارژ ساختمان,2021-1-13
2120,9667134491,40000000,پرداخت شارژ ساختمان,2021-2-13
2121,9667134491,4000000,پرداخت شارژ ساختمان,2021-3-14
2122,9667134491,3000000,پرداخت شارژ ساختمان,2021-4-13
2123,9667134491,30000000,پرداخت شارژ ساختمان,2021-5-18
2124,9667134491,300000,پرداخت شارژ ساختمان,2021-6-11
2125,9667134491,500000,پرداخت شارژ ساختمان,2021-7-13
2126,9667134491,80000000,پرداخت شارژ ساختمان,2021-8-19
2127,9667134491,10000000,پرداخت شارژ ساختمان,2021-9-10
2128,9667134491,40000000,پرداخت شارژ ساختمان,2021-10-12
2129,9667134491,10000000,پرداخت شارژ ساختمان,2021-11-14
2130,9667134491,60000000,پرداخت شارژ ساختمان,2021-12-18
2131,9667134491,900000,پرداخت شارژ ساختمان,2022-1-14
